1578985168681,"8928B6C5-C36A-44B5-BBBF-12100FC55298#ANONYMOUSTOKEN2141",-0.3499908484518528,-0.895660400390625,-0.53782656788825989,1.1114777385399472,0.12448378423863937,-2.1654481379753965,2020-01-14T00:00:00.0000000
1579103050572,"8928B6C5-C36A-44B5-BBBF-12100FC55298#ANONYMOUSTOKEN2141",0.918182373046875,0.468017578125,-0.17390438914299011,-0.48146821674021772,1.3395726048784606,0.38402777628901541,2020-01-15T00:00:00.0000000
1579215484211,"8928B6C5-C36A-44B5-BBBF-12100FC55298#ANONYMOUSTOKEN2141",-0.1449127122759819,-0.981842041015625,-0.16786196827888489,1.2014280896778566,-0.25818633489130466,-0.14320863634560621,2020-01-16T00:00:00.0000000
1578985169581,"8928B6C5-C36A-44B5-BBBF-12100FC55298#ANONYMOUSTOKEN2141",-0.2779388464987278,-0.9217681884765625,-0.5020599365234375,1.1108796100149554,0.13724049313193157,-2.4346172637880397,2020-01-14T00:00:00.0000000
1579242722442,"8928B6C5-C36A-44B5-BBBF-12100FC55298#ANONYMOUSTOKEN2141",0.3619842529296875,0.7354583740234375,-0.8679656982421875,-0.7446721829814763,0.4412479558485386,0.30979032632093517,2020-01-17T00:00:00.0000000
1579215485112,"8928B6C5-C36A-44B5-BBBF-12100FC55298#ANONYMOUSTOKEN2141",-0.0077972412109375,-0.9737396240234375,-0.2871856689453125,1.208987015371052,-0.217940907593404,-0.18729492130167127,2020-01-16T00:00:00.0000000
1578985170485,"8928B6C5-C36A-44B5-BBBF-12100FC55298#ANONYMOUSTOKEN2141",-0.3028106763958931,-0.845184326171875,-0.4836578369140625,1.1110521568925704,0.15059205960225452,-2.6818686841488732,2020-01-14T00:00:00.0000000
1579243353384,"8928B6C5-C36A-44B5-BBBF-12100FC55298#ANONYMOUSTOKEN2141",-0.9629364013671875,-0.202972412109375,-0.25357052683830261,0.20513929995179739,-1.3953804440544884,0.17215723083416418,2020-01-17T00:00:00.0000000
1579215486012,"8928B6C5-C36A-44B5-BBBF-12100FC55298#ANONYMOUSTOKEN2141",-0.0636444091796875,-0.9483642578125,-0.3840789794921875,1.2014988128422335,-0.22173601425479258,-0.19024430918556107,2020-01-16T00:00:00.0000000
1578985171383,"8928B6C5-C36A-44B5-BBBF-12100FC55298#ANONYMOUSTOKEN2141",-0.1814575269818306,-0.89616400003433228,-0.57104495167732239,1.1114146133194132,0.16766675942130554,-2.918524979517,2020-01-14T00:00:00.0000000
1579243380388,"8928B6C5-C36A-44B5-BBBF-12100FC55298#ANONYMOUSTOKEN2141",0.0593566820025444,-0.962432861328125,-0.14424136653542519,1.4457001331000543,1.1977125266104061,-0.7816859053395806,2020-01-17T00:00:00.0000000
1579215486940,"8928B6C5-C36A-44B5-BBBF-12100FC55298#ANONYMOUSTOKEN2141",-0.0697326585650444,-0.86398321390151978,-0.1758270263671875,1.2059991814826847,-0.24768439577138679,-0.16267977741092526,2020-01-16T00:00:00.0000000
1578985172284,"8928B6C5-C36A-44B5-BBBF-12100FC55298#ANONYMOUSTOKEN2141",-0.2886199876666069,-0.892181396484375,-0.41925045847892761,1.1109247466841869,0.1652417059470514,3.1370426127951876,2020-01-14T00:00:00.0000000
1579243407393,"8928B6C5-C36A-44B5-BBBF-12100FC55298#ANONYMOUSTOKEN2141",0.43455502390861511,-0.918060302734375,-0.33052067458629608,1.0067756406898107,1.187113828220393,2.4503146979905392,2020-01-17T00:00:00.0000000
1579215487814,"8928B6C5-C36A-44B5-BBBF-12100FC55298#ANONYMOUSTOKEN2141",-0.1462860181927681,-0.8567962646484375,-0.095352202653884888,1.2180599611240819,-0.24463866085030037,-0.15397065268498891,2020-01-16T00:00:00.0000000
1578985173185,"8928B6C5-C36A-44B5-BBBF-12100FC55298#ANONYMOUSTOKEN2141",0.016494743525981903,-0.9427490234375,-0.62852481007575989,1.1074299396984921,0.16382764067502786,2.9127698598665837,2020-01-14T00:00:00.0000000
1579243434397,"8928B6C5-C36A-44B5-BBBF-12100FC55298#ANONYMOUSTOKEN2141",0.53419491648674011,-0.774627685546875,-0.23635866492986679,1.0957871040181546,1.3361599658734291,2.8404287124388867,2020-01-17T00:00:00.0000000
1579215488714,"8928B6C5-C36A-44B5-BBBF-12100FC55298#ANONYMOUSTOKEN2141",-0.0483550950884819,-0.9299774169921875,-0.34530636668205261,1.2213902015613811,-0.24521888286780588,-0.1466432315621567,2020-01-16T00:00:00.0000000
1578985174086,"8928B6C5-C36A-44B5-BBBF-12100FC55298#ANONYMOUSTOKEN2141",-0.1583557203412056,-0.9208221435546875,-0.645294189453125,1.0992505612727586,0.16034225374972824,2.6918367157113416,2020-01-14T00:00:00.0000000
1579091774221,"8928B6C5-C36A-44B5-BBBF-12100FC55298#ANONYMOUSTOKEN2141",-0.0590667761862278,-1.1588897109031677,0.7866973876953125,0.77067728229050525,-3.0684753547724721,3.0906108377784403,2020-01-15T00:00:00.0000000
1579215489615,"8928B6C5-C36A-44B5-BBBF-12100FC55298#ANONYMOUSTOKEN2141",0.0459442213177681,-1.0160216689109802,-0.2472991943359375,1.2231347222888316,-0.23483727278830818,-0.15999029306246543,2020-01-16T00:00:00.0000000
1578985174988,"8928B6C5-C36A-44B5-BBBF-12100FC55298#ANONYMOUSTOKEN2141",0.005859375,-0.95358270406723022,-0.69335934519767761,1.093139956819797,0.16817855763112738,2.4637617029669006,2020-01-14T00:00:00.0000000
1579091801228,"8928B6C5-C36A-44B5-BBBF-12100FC55298#ANONYMOUSTOKEN2141",-0.1670684814453125,-1.06683349609375,0.11431887745857239,1.1019915094317447,-2.2900378933849881,-0.39713978927377247,2020-01-15T00:00:00.0000000
1579215490516,"8928B6C5-C36A-44B5-BBBF-12100FC55298#ANONYMOUSTOKEN2141",-0.0557861328125,-0.978668212890625,-0.1859283447265625,1.2269935675876773,-0.23400624696848954,-0.16710134945002669,2020-01-16T00:00:00.0000000
1578985175887,"8928B6C5-C36A-44B5-BBBF-12100FC55298#ANONYMOUSTOKEN2141",-0.14833071827888489,-0.9237213134765625,-0.6506195068359375,1.0831559067774468,0.15822826276039723,2.2492560274127631,2020-01-14T00:00:00.0000000
